,business_categories,business_city,business_full_address,business_id,business_latitude,business_longitude,business_name,business_neighborhoods,business_open,business_review_count,business_stars,business_state,business_type
1701,Bars; Sports Bars; Nightlife,Phoenix,"4747 E Elliot Rd
Phoenix, AZ 85044",xqO1fp2zuxeeYjPeGP2Eaw,33.348162,-111.9819,Brad's Place,,True,11,3.5,AZ,business
1702,Handyman; Home Services,Avondale,"1050 N El Mirage Rd
Suite H112
Avondale, AZ 85323",BRuHYMDPE2KUHxR7N0056Q,33.4522106,-112.3250791,Mr. Handyman of the West Valley,,True,4,5.0,AZ,business
1703,Children's Clothing; Fashion; Shopping; Baby Gear & Furniture,Scottsdale,"10080 N 90th St
Scottsdale, AZ 85258",e9SH226is7aV2KDBOEnOXw,33.577808,-111.88627,Buy Buy Baby,,True,16,4.0,AZ,business
1704,Hotels & Travel; Event Planning & Services; Hotels,Tempe,"5223 S Priest Dr
Tempe, AZ 85283",2ga3wFN6qiXPUdz_cyaT8A,33.3761254,-111.9621826,Towneplace Suites by Marriott,,True,4,5.0,AZ,business
1705,Chinese; Restaurants,Phoenix,"1739 W Glendale Ave
Phoenix, AZ 85021",LYCaveWFti6kUHpMzYKLjA,33.538144,-112.096976,Big Heng,,True,7,4.5,AZ,business
1706,Mexican; Restaurants,Phoenix,"1550 N 16th St
Phoenix, AZ 85006",t0HV1S6uhBxLB5IyZC5hMQ,33.4652484,-112.0476957,La Cocina Economica,,True,5,3.5,AZ,business
1707,Steakhouses; American (New); Restaurants,Scottsdale,"7014 E Camelback Rd
Suite 1433
Scottsdale, AZ 85251",YCCDMLcb7UW8G-o_HsWiiA,33.5025941,-111.9296765,Modern Steak,,True,216,4.0,AZ,business
1708,Shopping; Cosmetics & Beauty Supply; Beauty & Spas,Phoenix,"4727 E Bell Road
Suite 13
Phoenix, AZ 85032",Epv7izDWH2RslObhQCYvhQ,33.638405,-111.979837,Sally Beauty Supply,,True,4,3.5,AZ,business
1709,Hotels & Travel; Event Planning & Services; Hotels,Phoenix,"10838 N 25th Ave
Phoenix, AZ 85029",P2zgRMywotyalwFGFwAJZw,33.585056,-112.116136,Hyatt Place - North Phoenix,,True,26,4.0,AZ,business
1710,American (Traditional); Restaurants,Mesa,"2100 S. Power Road
Mesa, AZ 85201",RW0cELoDiJ-DkQntO3w4LQ,33.3776282,-111.6880585,International House of Pancakes,,True,6,3.5,AZ,business
1711,Burgers; Fast Food; Hot Dogs; Restaurants,Phoenix,"2755 N 91st Ave
Ste 150
Phoenix, AZ 85037",eRhl0bBMEeCRaOJ8gbSw9Q,33.4780159,-112.254559,Boomer's Sweet Home Chicago,,False,8,4.0,AZ,business
1712,Tex-Mex; Restaurants,Mesa,"1130 W Grove Ave
Mesa, AZ 85210",lRew0HDz5BO-4fwWsMJyMg,33.3904462,-111.8553658,Chipotle Mexican Grill,,True,12,4.5,AZ,business
1713,Health & Medical; Dentists; General Dentistry,Mesa,"4830 E Main St
Mesa, AZ 85205",bBTf9KKcyoxUZkAbJZ3GJw,33.415636,-111.7271456,Dr Pease & Associates,,True,5,4.0,AZ,business
1714,German; Restaurants,Phoenix,"4900 E Indian School Rd
Phoenix, AZ 85018",I_N5b-CA6j0TFMpy1xYKdQ,33.495018,-111.975898,Black Forest Mill,,False,37,3.5,AZ,business
1715,Sandwiches; Restaurants,Phoenix,"1 E Washington St
Ste 170
Phoenix, AZ 85004",acZ2GUh3R_wcu4r3Z5tSCQ,33.4478740331941,-112.072689351505,Potbelly Sandwich Shop,,True,5,4.0,AZ,business
1716,Women's Clothing; Fashion; Shopping,Scottsdale,"20343 N Hayden Rd
Ste 105
Scottsdale, AZ 85255",UKrUz9X8EcCVJ78Q4Cx-4w,33.6700284,-111.904477,Heidi Boutique,,True,4,4.5,AZ,business
1717,Oil Change Stations; Automotive,Scottsdale,"2727 N Scottsdale Rd
Scottsdale, AZ 85257",VndtSzluhvrKA1ROaoJ24g,33.478347,-111.925796,Jiffy Lube,,True,9,2.5,AZ,business
1718,Local Services; Sewing & Alterations,Tempe,"1700 E Elliot Rd
Ste 2
Tempe, AZ 85284",Yk1JsOodrxP4z4IjB6HBVg,33.3501369,-111.912932,A Stitch In Time,,True,10,3.5,AZ,business
1719,Food; Juice Bars & Smoothies,Phoenix,"2737 W Thunderbird Rd
Phoenix, AZ 85053",spZToZLafm1Da4Rif5Nl1w,33.609811,-112.119194,Jamba Juice,,True,8,4.0,AZ,business
1720,Food; Bagels,Gilbert,"721 N Arizona Ave
Gilbert, AZ 85233",UBHENdQcmWBG3vnjz6OdMw,33.363016,-111.841114,Bruegger's Bagel Bakery,,True,12,3.0,AZ,business
1721,Food; Desserts; American (Traditional); American (New); Restaurants,Phoenix,"2402 East Camelback
Space #101
Phoenix, AZ 85016",2r8jGeuYvMkyP2ik_X-Bxw,33.5100084467657,-112.029651966191,The Cheesecake Factory,,True,92,3.5,AZ,business
1722,Active Life; Swimming Pools,Chandler,"5901 S Hillcrest Dr
Chandler, AZ 85249",AhB6sqGJY-S4hqyk4Ta8vw,33.2195987282868,-111.763690710068,Mesquite Groves Aquatic Center,,True,8,5.0,AZ,business
1723,American (Traditional); Pizza; Restaurants,Phoenix,"Phoenix Sky Harbor International Airport
3400 E Sky Harbor Blvd
Phoenix, AZ 85034",dKtbrGgg5fbl8MibhilP2A,33.4340647310654,-111.999521255493,La Grande Orange,,True,22,4.5,AZ,business
1724,Active Life; Yoga; Gyms; Fitness & Instruction,Phoenix,"350 N 1st Ave
Phoenix, AZ 85003",6eax0w8j0tudDOkvWgmQ7A,33.452926,-112.075513,Lincoln Family Downtown YMCA,,True,31,4.0,AZ,business
1725,Active Life; Sporting Goods; Bikes; Shopping; Bike Rentals,Scottsdale,"7539 E Indian School Rd
Scottsdale, AZ 85251",rfHQoulCmGmA9bMTA-ckQQ,33.4947711,-111.9180733,Old Town Beach Cruisers,,True,3,4.5,AZ,business
1726,Plumbing; Home Services,Casa Grande,"Casa Grande, AZ",P-eFQxNVASBkDLHn7M458Q,32.8795022,-111.7573521,Just Plumbing,,True,4,3.0,AZ,business
1727,Active Life; Gyms; Amateur Sports Teams; Fitness & Instruction,Gilbert,"1530 S Gilbert Rd
Gilbert, AZ 85233",s5JumTmH56kriZ_7BpNFvw,33.322072,-111.791424,USA Youth Fitness Center,,True,4,3.0,AZ,business
1728,,Phoenix,"3526 W Cactus Road
Phoenix, AZ 85029",EExUrv6rX1ajgayj8oP7yg,33.5965909,-112.1354521,Mega Liquidation,,True,4,3.0,AZ,business
1729,Sushi Bars; Japanese; Restaurants,Scottsdale,"7170 E Stetson Dr
Scottsdale, AZ 85251",YEQkTCmphjr6XKPh4m93AQ,33.500238,-111.926921,Kyoto Japanese Restaurant,,True,112,3.5,AZ,business
1730,"Comic Books; Shopping; Books, Mags, Music & Video",Phoenix,"2815 W Peoria
Ste 112
Phoenix, AZ 85032",Ee-hB-7X2FCn3JhSQG8sZQ,33.62121,-112.00303,Atomic Comics,,False,6,3.5,AZ,business
1731,Plumbing; Home Services,Scottsdale,"7501 E Osborn Rd
Scottsdale, AZ 85251",4cZXiXms8yW4MjQ8hf4esg,33.4875071,-111.919554,Scottsdale Plumbing Company,,True,4,3.0,AZ,business
1732,Mexican; Restaurants,Scottsdale,"7620 E McKellips Rd
Scottsdale, AZ 85257",SGwnJIFKGQcYzE2c3ebs8A,33.45168,-111.916537,Huauchinango Mexican Grill,,False,38,4.0,AZ,business
1733,Korean; Japanese; Restaurants,Tempe,"705 S Forest Rd
Tempe, AZ 85281",OmJ283Un9mAbr_gc7v4N4A,33.422788,-111.936439,Grilled Ave Teriyaki House,,True,17,3.5,AZ,business
1734,American (Traditional); Restaurants,Phoenix,"2539 W Bethany Home Rd
Phoenix, AZ 85017",0Jouvs4G3d6CcG3pYGZ20A,33.5237842,-112.1138989,Lunch Box,,True,4,4.0,AZ,business
1735,,Phoenix,"2340 W Bell Road
Phoenix, AZ 85023",EJtKp4zxxZajJuVJu5qfgA,33.6400224,-112.1113493,Lamar's Doughnuts,,True,4,3.5,AZ,business
1736,Food; Bakeries; Coffee & Tea; Event Planning & Services; Caterers,Scottsdale,"7025 E 1St Ave
Scottsdale, AZ 85251",A-M-ebgWSjHTXi9S6tvchw,33.493736,-111.929579,Arcadia Farms Marketplace,,True,8,3.5,AZ,business
1737,Restaurants; Pizza; Italian,Chandler,"590 N Alma School Rd
Ste 35
Chandler, AZ 85224",y75baZnoI51J8WS7NK9FHQ,33.3118314,-111.8597433,Floridino's Pizza & Pasta,,True,110,4.0,AZ,business
1738,Coffee & Tea; Food; Caterers; Sandwiches; Restaurants; Event Planning & Services,Tempe,"1403 W 10th Pl
Tempe, AZ 85281",okZoXqIQ1V8wkn3vNjV3RA,33.4176301,-111.9610982,Munchalunch,,True,9,3.5,AZ,business
1739,Banks & Credit Unions; Financial Services,Tempe,"11 S McClintock Dr
Tempe, AZ 85281",t9fpppZr2tAvUXvI0R_LXg,33.429615,-111.908879,Tcf Bank,,True,4,2.0,AZ,business
1740,Greek; Mediterranean; Restaurants,Phoenix,"4026 E Indian School Rd
Phoenix, AZ 85073",FY_OXEVcewAQFZuu6fynLA,33.4953688,-111.9940154,Z's Greek,,True,132,4.5,AZ,business
1741,American (Traditional); Restaurants,Phoenix,"3400 E Sky Harbor Blvd
Terminal 4
Phoenix, AZ 85034",QlEU-1VCqJbTzSf8mFAZUg,33.439648,-112.026154,Desert Springs Brewing Company,,True,12,1.5,AZ,business
1742,Jazz & Blues; Arts & Entertainment; Soul Food; Nightlife; Restaurants,Phoenix,"1140 E Washington St
Phoenix, AZ 85034",RKOS92ptLgEU3BUNMtDHrw,33.448422,-112.057219,Bobby C's Bar & Lounge,,True,20,3.5,AZ,business
1743,Pakistani; Indian; Restaurants,Phoenix,"3202 E Greenway Rd
Ste 1617
Phoenix, AZ 85032",qWAvx3yktyMQixSh4K0Dog,33.6272318,-112.0121147,Zest of India,,True,3,1.0,AZ,business
1744,Health & Medical; Dentists; Orthodontists; General Dentistry; Cosmetic Dentists,Mesa,"1762 South Greenfield
103 & 104
Mesa, AZ 85206",rV3lt01Gv1g5dkyNIWpaOw,33.4151843,-111.8314724,Bright Now! Dental,,True,3,2.5,AZ,business
1745,Mass Media; Radio Stations,Scottsdale,"7434 E Stetson Dr
Scottsdale, AZ 85250",BecWjj2BvMbd4lNkc-zyNA,33.4996165,-111.9202573,92.7/101.1 Energy Radio,,True,7,3.5,AZ,business
1746,Pets; Pet Stores,Phoenix,"600 W Broadway Rd
Phoenix, AZ 85041",UXNFaGjUvjxZyf-tTi91Og,33.407126,-112.080458,Gordon's Feed & Seed,,True,6,4.0,AZ,business
1747,Shopping; Home & Garden; Furniture Stores,Phoenix,"1743 E Camelback Rd
Phoenix, AZ 85016",hlwaq_gf5Ep7p3-MTnkbpQ,33.5089901,-112.0438992,Pier 1 Imports,,True,4,3.5,AZ,business
1748,Doctors; Health & Medical; Family Practice,Phoenix,"3143 N 32nd St
Phoenix, AZ 85018",BZqn7i_Z-MJ1QrxCyjFZSw,33.485706,-112.012549,"William Riley, MD",,True,6,5.0,AZ,business
1749,Churches; Religious Organizations,Phoenix,"4331 N Central Ave
Phoenix, AZ 85012",XWz_GDu8kFxy0Oht6WfmDQ,33.4989878,-112.0736999,New City Church,,True,4,5.0,AZ,business
1750,Bakeries; Food,Surprise,"17109 N Catherine Ct
Surprise, AZ 85374",lTgbj26dpv8Ltzbf83T6oQ,33.639743,-112.378155,Cake Frenzy,,True,4,5.0,AZ,business
1751,Hotels & Travel; Event Planning & Services; Hotels,Fountain Hills,"9800 N Summer Hill Blvd
Fountain Hills, AZ 85268",oirZK3RQ48gaJJlJ4ZZVrQ,33.575545,-111.762057,Inn at Eagle Mountain,,True,10,4.0,AZ,business
1752,Home Services; Real Estate; Apartments,Phoenix,"1100 E. Osborn Road
Phoenix, AZ 85014",MNVLkDb1cIXBlSgj6L9rbw,33.488177,-112.057849,The Heritage Apartments,,True,3,1.5,AZ,business
1753,Active Life; Golf,Goodyear,"2211 N Litchfield Road
Goodyear, AZ 85338",NtVb4bepyRxhJ3ytIx41qA,33.470671,-112.356892,Palm Valley Golf Club,,True,11,4.0,AZ,business
1754,Music Venues; Bars; Arts & Entertainment; Nightlife; Lounges,Scottsdale,"4245 N Craftsman Ct
Scottsdale, AZ 85251",UkaVmU1Mo_jMz9-SE1i_Hg,33.497615,-111.927405,Rockbar,,True,14,4.0,AZ,business
1755,Chinese; Restaurants,Tempe,"2700 W Baseline Rd
Tempe, AZ 85283",UcEaSZ2nd721f0C67zN23w,33.3791269,-111.977079,Chinatown Restaurant,,True,6,3.5,AZ,business
1756,Local Services; Dry Cleaning & Laundry,Mesa,"535 S Dobson  Rd
Ste 11
Mesa, AZ 85202",V0WyXBZqOI_Rpq0m7drylQ,33.405277,-111.8743835,Home Again Laundry,,True,4,3.0,AZ,business
1757,Food; Coffee & Tea; Creperies; Restaurants,Ahwatukee,"4232 E Chandler Blvd
Ahwatukee, AZ 85048",7VLW-cIDaiO4Dx8gXYkZcg,33.305824,-111.991311,Cupz N' Crepes,,True,76,4.0,AZ,business
1758,Medical Centers; Health & Medical,Phoenix,"1313 E Osborn Rd
Ste 213
Phoenix, AZ 85014",utb1UCEFRGTY5oJaAF9uEQ,33.487079,-112.0539565,BenOra Imaging,,True,3,5.0,AZ,business
1759,Asian Fusion; Chinese; Restaurants,Scottsdale,"9397 E Shea Blvd
Ste 125
Scottsdale, AZ 85260",gI4jThFNwy73SzaNvi-1dw,33.581511,-111.879218,Ling & Louie's Asian Bar and Grill,,True,77,3.5,AZ,business
1760,Fast Food; Pizza; Restaurants,Scottsdale,"2009 N Scottsdale Rd
Scottsdale, AZ 85257",-XoFkjdXb5ZIXwoZdjJtoQ,33.4727577,-111.9265062,Papa John's Pizza,,True,4,3.5,AZ,business
1761,American (New); Restaurants,Goodyear,"17750 W Elliot Rd
Goodyear, AZ 85338",xaAUyMQRx9N8t5lNhDjIjg,33.352691,-112.4462832,E's Grill Estrella,,False,3,3.5,AZ,business
1762,Hotels & Travel; Car Rental,Phoenix,"14600 N Airport Dr
Phoenix, AZ 85003",vORNz1hg_6zcNZ7KFvkL7g,33.6205439,-111.91801,Hertz,,True,5,4.0,AZ,business
1763,Bakeries; Food,Phoenix,"2117 N 24th St
Phoenix, AZ 85008",jyddpaCBtCq9wi5XN6ThOA,33.4709187,-112.0299803,Simply Bread,,False,16,4.0,AZ,business
1764,Pizza; Restaurants,Chandler,"Chandler & Dobson
Chandler, AZ 85224",sO6vhioTgdGBYQ-rgiEOZQ,33.3223,-111.8767,Peter Piper Pizza,,True,3,5.0,AZ,business
1765,Food; Grocery,Phoenix,"2302 N 12th St
Phoenix, AZ 85006",fAJvlRFhdYJlMyG-CA4ErQ,33.4730967,-112.0565185,Sunshine Market,,True,10,4.5,AZ,business
1766,Mexican; Restaurants,Mesa,"328 E University Dr
Mesa, AZ 85201",OVFcGSh4Wu-ss8Iq_fIC-Q,33.4223528,-111.8234151,Rosa's Mexican Grill,,True,48,4.0,AZ,business
1767,Barbeque; Restaurants,Phoenix,"21001 N Tatum Blvd
Ste 34-1110
Phoenix, AZ 85050",iung9K8cFAPLdA9k2DUoxA,33.678615,-111.9746066,The Notorious PIG,,False,34,2.0,AZ,business
1768,Local Services; Shipping Centers,Surprise,"13794 W Waddell Rd
Ste 203
Surprise, AZ 85379",UJhIuwQniicO_SbfB1K5wg,33.6093014,-112.3560476,Westside Mail Center,,True,3,5.0,AZ,business
1769,Sandwiches; Restaurants,Scottsdale,"15033 N Thompson Peak Pkwy
Ste D105
Scottsdale, AZ 85260",dYZ9YiA1JYlFoul-yorXSQ,33.6227281,-111.8737901,Which Wich,,True,28,4.5,AZ,business
1770,Beauty & Spas; Nail Salons,Scottsdale,"8902 E Via Linda
Scottsdale, AZ 85258",mUCnBxGcojdefdELxTcpRQ,33.56901,-111.888529,First Nails and Spa,,True,11,4.0,AZ,business
1771,Tires; Automotive,Peoria,"6825 W Peoria Ave
Peoria, AZ 85345",Fq1eO1tyDtQZl9rattGn3Q,33.5813647,-112.2061695,Discount Tire,,True,4,5.0,AZ,business
1772,Active Life; Zoos,Phoenix,"455 N Galvin Pkwy
Phoenix, AZ 85008",1Ap6ZNCvyLLKHP0wvCk9yA,33.4537841,-111.9532638,Phoenix Zoo,,True,161,4.0,AZ,business
1773,American (Traditional); Restaurants,Tempe,"705 S. Rural Road
Suite 101
Tempe, AZ 85281",zj2Olhf6zQGvm3DtCaEXew,33.4230344,-111.9262026,Buffalo Wild Wings,,True,51,3.0,AZ,business
1774,Hotels & Travel; Event Planning & Services; Hotels,Mesa,"1011 W Holmes Ave
Mesa, AZ 85210",q6sCInoLBf4CeWOi3VrBEQ,33.387875,-111.854202,Hilton Hotel,,True,3,3.0,AZ,business
1775,Bars; American (Traditional); Nightlife; Restaurants,Tempe,"1320 E Broadway Rd
Tempe, AZ 85282",GPAg6fpHEiYNDbd_QWTc8g,33.4075588,-111.9169676,Horse & Hound Sports Grill,,False,25,3.5,AZ,business
1776,Bars; Steakhouses; Nightlife; Restaurants,Glendale,"9375 W Coyotes Blvd
Glendale, AZ 85305",C_eWAEOvkHZ_IZYGwjtpmg,33.5331251,-112.2581306,Saddle Ranch Chop House,,True,81,3.5,AZ,business
1777,Shopping; Office Equipment,Phoenix,"4539 East Thomas Rd
Ste 102
Phoenix, AZ 85018",0W9wB0UqefUrZrQh8i7o2Q,33.4797929,-111.9830363,Cartridge World,,True,4,4.0,AZ,business
1778,Restaurants,Phoenix,"2436 E Indian School Road
Phoenix, AZ 85016",lgWe8lSmcBk4Pq0kVI9-0A,33.495245,-112.02898,Kentucky Fried Chicken,,True,3,2.0,AZ,business
1779,Active Life; Yoga; Fitness & Instruction,Phoenix,"3240 E Camelback Rd
Phoenix, AZ 85018",X5j76x6F5RbbeqD6J51iqQ,33.510394,-112.011028,CoreBalance Studio,,True,7,5.0,AZ,business
1780,Bars; American (Traditional); Nightlife; Restaurants,Tempe,"680 S Mill Ave
Tempe, AZ 85281",-O7H5LhBkE13VQZB0QZI0Q,33.4240085,-111.9401874,Fat Tuesday,,True,52,3.0,AZ,business
1781,Diners; Restaurants,Scottsdale,"7605 E McDowell Road
Scottsdale, AZ 85257",zblaXjzHKgT0yLZpf4bg_w,33.4654367,-111.9172324,Denny's Restaurant,,True,7,2.5,AZ,business
1782,Fashion; Shopping; Shoe Stores,Tempe,"2000 E Rio Salado Pkwy
Tempe, AZ 85281",Zihy0e-OLDX5Vrr2XFNAfg,33.429487,-111.900432,Finish Line Store No 873,,True,3,4.5,AZ,business
1783,Doctors; Health & Medical; Pediatricians,Gilbert,"2680 S Val Vista Dr
Ste 167
Gilbert, AZ 85295",jMxPbB_qhCONidfVsf3uBA,33.3019012,-111.7562234,"Mark J Gentile, MD",,True,5,3.5,AZ,business
1784,Auto Repair; Automotive,Tempe,"5235 S Kyrene Rd
Ste 42
Tempe, AZ 85283",Lh9nz0KYyzE-YRbKuCYeUw,33.377029,-111.944977,Arizona Auto Care,,True,4,5.0,AZ,business
1785,Restaurants; Italian,Sun City,"10001 W Bell Rd
Sun City, AZ 85351",G1_uulnhkAUBsaMAlJFc_g,33.637239,-112.275823,Dominic's Bistro Italiano,,True,8,3.5,AZ,business
1786,Burgers; Fast Food; Restaurants,Tempe,"920 E Playa Del Norte
Tempe, AZ 85281",1OA1jo0GlK9sf68f00w8ZQ,33.4352894,-111.9248982,In-N-Out Burger,,True,137,4.0,AZ,business
1787,Breakfast & Brunch; Restaurants,Glendale,"6801 N Glen Harbor Blvd
Ste 102
Glendale, AZ 85307",7s8MCAzcaxFTIhfAmGeqfQ,33.531374,-112.294258,Flying Skillet Cafe,,False,7,3.5,AZ,business
1788,Food; Bagels; Sandwiches; Restaurants,Scottsdale,"6204 N Scottsdale Rd
Ste 101
Scottsdale, AZ 85253",svUuarGBHtVcBFst3UoHkQ,33.5278493,-111.9258624,Einstein Bros Bagels,,True,12,3.5,AZ,business
1789,"Books, Mags, Music & Video; Shopping; Bookstores",Scottsdale,"7079 E 5th Ave
Scottsdale, AZ 85251",BcvqFE3wvKW6QH-QWteLIg,33.4982596,-111.9282752,Charles Parkhurst Rare Books,,True,5,4.5,AZ,business
1790,Arts & Entertainment; Performing Arts,Phoenix,"100 E McDowell Rd
Phoenix, AZ 85073",S9Dg2NONCvnXQHN0ZQwajg,33.4657411,-112.0724302,Nearly Naked Theatre,,True,7,4.5,AZ,business
1791,Arts & Entertainment; Professional Sports Teams,Phoenix,"201 E Jefferson St
Phoenix, AZ 85004",1MDfrVkvxMKS06jPNPhLcA,33.445899,-112.071313,Phoenix Mercury,,True,7,5.0,AZ,business
1792,Mexican; Restaurants,Anthem,"4115 W Anthem Way
Anthem, AZ 85086",i8DkHnUxJwPBd7e50FHUpw,33.8705209,-112.148602,Del Taco Anthem,,True,4,3.5,AZ,business
1793,Restaurants,Anthem,"3632 W Anthem Way
Anthem, AZ 85086",Vh_xXB42CYfhEdelpDb1Ow,33.8659752,-112.1366416,Pizza Hut,,True,3,2.5,AZ,business
1794,Barbeque; Restaurants,Chandler,"4920 S Gilbert Rd
Chandler, AZ 85249",VA6NKO6t1nfNzoVHXhh2xw,33.2359121,-111.789788,Tom's BBQ,,True,18,3.0,AZ,business
1795,Automotive; Gas & Service Stations,Tempe,"1808 E Broadway Road
Tempe, AZ 85282",zKbce74tpanQ40G_AgKt2A,33.407935,-111.908613,Chevron,,True,5,4.5,AZ,business
1796,Steakhouses; Restaurants,Chandler,"2520 W. Chandler Blvd.
Chandler, AZ 85224",LuTLXVyJvgshMlXTBw-Now,33.306393,-111.885848,Outback Steakhouse,,True,16,3.5,AZ,business
1797,Steakhouses; Restaurants,Scottsdale,"16489 N Scottsdale Rd
Scottsdale, AZ 85254",wqIB7hUTQnCswJV4UyYyEQ,33.636322,-111.922456,The Capital Grille,,True,63,3.5,AZ,business
1798,Sushi Bars; Restaurants,Phoenix,"4316 E Cactus Rd
Phoenix, AZ 85032",KBG28p3lGX17hOPoHhq5PQ,33.5997262,-111.9872563,Yasu Sushi Bistro,,True,192,4.0,AZ,business
1799,Food; Donuts,Phoenix,"1931 W Northern Ave
Phoenix, AZ 85021",JOr40jl4PeFSK0JR7VmIyw,33.5529609,-112.1011633,Dunkin Donuts,,True,9,4.0,AZ,business
1800,Burgers; Fast Food; Restaurants,Tempe,"1220 W Elliot Rd
Tempe, AZ 85284",tfxveeZkRB1N5o23jLrSxg,33.3492045,-111.9579644,Burger King,,True,3,1.0,AZ,business
1801,Barbeque; Restaurants,Mesa,"1425 S Alma School Rd
Ste 105
Mesa, AZ 85210",tHw376pyGkJp1-fvW12oZA,33.3872347,-111.8570426,Big City BBQ,,False,6,3.5,AZ,business
1802,Restaurants; Italian,Scottsdale,"4868 E Cactus Rd
Scottsdale, AZ 85254",9wWLF9R90BCWr6lCnj5WzQ,33.597561,-111.9766606,Olive Garden Italian Restaurant ,,True,22,2.5,AZ,business
1803,Restaurants; Italian,Scottsdale,"15024 N Scottsdale Rd
Ste 160
Scottsdale, AZ 85254",LfKPiwth-lGmCKTxlDoV9g,33.6247911,-111.9257312,NoRTH,,True,156,4.0,AZ,business
1804,Fashion; Shopping,Scottsdale,"7135 E Camelback Rd
Ste 185
Scottsdale, AZ 85251",_D5xaPpKWV8oLZMqRo75Mw,33.5019817,-111.9276185,Estilo Boutique,,False,5,3.0,AZ,business
1805,Auto Repair; Automotive,Tempe,"445 W Broadway Road
Suite 102
Tempe, AZ 85282",W7mYJBaSOOEUciTBevrMnw,33.406837,-111.945281,Just Brakes,,True,4,1.5,AZ,business
1806,Food; Juice Bars & Smoothies; Cafes; Restaurants,Goodyear,"13375 West Mcdowell Rd
Goodyear, AZ 85395",L70XE-I7lfi9tJBlpqkoRw,33.463629,-112.347038,Tropical Smoothie Cafe,,True,8,4.5,AZ,business
1807,Restaurants,Tempe,"1405 W Baseline Road
Tempe, AZ 85283",p06uRJ0HO4k9FXabVX45Pg,33.3780956,-111.9609788,Wendy's Old Fashioned Hamburgers,,True,6,2.5,AZ,business
1808,Health & Medical; Dentists; General Dentistry; Cosmetic Dentists,Goodyear,"14441 W McDowell Rd
Ste B106
Goodyear, AZ 85395",ewENELr4P4yetoSg663lHQ,33.463629,-112.369811,Estrella Falls Dentistry,,True,3,5.0,AZ,business
1809,Beauty & Spas; Health & Medical; Laser Hair Removal; Hair Removal; Medical Spas,Scottsdale,"5410 N Scottsdale Rd
Ste D 500
Scottsdale, AZ 85253",1It6q3SJ27pwWWCr7kih6w,33.5153489,-111.9262635,Reflections Laser Center & MedSpa,,True,4,5.0,AZ,business
1810,Local Services; Funeral Services & Cemeteries,Mesa,"623 S Country Club Dr
Mesa, AZ 85210",tifAjXnLQvUbiNBEmzLJ7Q,33.403512,-111.838804,Angels Cremation & Burials,,True,4,3.0,AZ,business
1811,Sandwiches; Restaurants,Phoenix,"21001 North Tatum Blvd
Phoenix, AZ 85073",-98noPZy1sH6NndWmdtuDw,33.4499,-112.0739,Port of Subs,,True,5,2.5,AZ,business
1812,Thai; Restaurants,Tempe,"5034 S Price Rd
Tempe, AZ 85282",0hYTkJtgQGu-ysCZnmFZDQ,33.3795165,-111.8934231,The Siamese Cat,,True,28,4.0,AZ,business
1813,Shopping; Jewelry; Watches,Chandler,"7131 W Ray Rd
Ste 22
Chandler, AZ 85226",PtvngIKM98T0_rW_VfRcSQ,33.317906,-111.964138,Coffin & Trout Fine Jewellers,,True,3,4.5,AZ,business
1814,Food; Ice Cream & Frozen Yogurt,Peoria,"16055 N Arrowhead Fountain Center Dr
Ste 1A
Peoria, AZ 85328",ofDf3ixZlVVLN4OTS0gdbw,33.630552,-112.23811,Yogurtime,,True,3,3.5,AZ,business
1815,Korean; Sushi Bars; Restaurants,Chandler,"3002 N Arizona Ave
Chandler, AZ 85225",Lvf3N3cfLAmOc5y8Eg8KDg,33.351089,-111.84303,Takamatsu Of Chandler,,True,83,4.0,AZ,business
1816,Beauty & Spas; Health & Medical; Medical Spas,Scottsdale,"6925 E 5th Ave
Ste 111
Scottsdale, AZ 85251",e2QFhfsr33DpcgCXeKPEEA,33.495813,-111.931976,Fifth Avenue Aesthetics,,True,4,5.0,AZ,business
1817,Breakfast & Brunch; American (New); Buffets; Restaurants,Mesa,"1855 S Stapley Dr
Mesa, AZ 85204",9ocGgALmbzTZWOS7f7SYcA,33.380894,-111.806864,Old Country Buffet,,True,15,3.0,AZ,business
1818,Arts & Crafts; Shopping,Gilbert,"3771 S Gilbert Rd
Gilbert, AZ 85296",ZQkOhHh_jMbJd_kwbe6VGg,33.281874,-111.7886339,Michael's Arts and Crafts,,True,5,2.5,AZ,business
1819,Food; Grocery; Shopping; Drugstores,Chandler,"4970 S Alma School Road
Chandler, AZ 85248",bL7rtIwY8afapAAfSsUNrw,33.233662,-111.859905,Safeway Food & Drug,,True,7,3.5,AZ,business
1820,Food; Food Delivery Services; Delis; Sandwiches; Restaurants,Surprise,"14155 W Bell Rd
Surprise, AZ 85374",6Tfcr1Hp9eGYFcIpSsCVow,33.638557434082,-112.365898132324,Jimmy John's,,True,19,3.5,AZ,business
1821,Mexican; Restaurants,Phoenix,"6710 W Indian School Rd
Phoenix, AZ 85033",v3_CQRKezq3JdX-xxWambA,33.4948433,-112.2046069,Pancho Taqueria,,True,6,4.0,AZ,business
1822,Tattoo; Beauty & Spas,Chandler,"393 W Warner Road
Chandler, AZ 85225",iaNvmtdai6h-3g-T1_euQg,33.3344463,-111.8463705,Drastic Changes Tattoo Studio,,True,5,5.0,AZ,business
